       sample #	   MLII
          19678	    919
          19679	    931
          19680	    946
          19681	    972
          19682	   1021
          19683	   1090
          19684	   1164
          19685	   1235
          19686	   1298
          19687	   1356
          19688	   1388
          19689	   1394
          19690	   1363
          19691	   1284
          19692	   1172
          19693	   1064
          19694	    984
          19695	    934
          19696	    922
          19697	    920
          19698	    930
          19699	    950
          19700	    966
          19701	    971
          19702	    966
          19703	    961
          19704	    955
          19705	    951
          19706	    952
          19707	    952
          19708	    950
          19709	    946
          19710	    945
          19711	    942
          19712	    941
          19713	    942
          19714	    941
          19715	    941
          19716	    940
          19717	    937
          19718	    936
          19719	    939
          19720	    942
          19721	    942
          19722	    936
          19723	    938
          19724	    936
          19725	    940
          19726	    938
          19727	    941
          19728	    939
          19729	    940
          19730	    937
          19731	    935
          19732	    942
          19733	    942
          19734	    940
          19735	    938
          19736	    937
          19737	    942
          19738	    943
          19739	    943
          19740	    943
          19741	    945
          19742	    948
          19743	    948
          19744	    949
          19745	    948
          19746	    949
          19747	    950
          19748	    948
          19749	    951
          19750	    957
          19751	    958
          19752	    959
          19753	    957
          19754	    961
          19755	    964
          19756	    966
          19757	    971
          19758	    974
          19759	    975
          19760	    976
          19761	    981
          19762	    987
          19763	    990
          19764	    991
          19765	    992
          19766	    994
          19767	    999
          19768	   1004
          19769	   1007
          19770	   1008
          19771	   1008
          19772	   1015
          19773	   1017
          19774	   1022
          19775	   1026
          19776	   1027
          19777	   1027
          19778	   1031
          19779	   1036
          19780	   1041
          19781	   1042
          19782	   1041
          19783	   1040
          19784	   1039
          19785	   1043
          19786	   1046
          19787	   1048
          19788	   1047
          19789	   1044
          19790	   1041
          19791	   1038
          19792	   1040
          19793	   1037
          19794	   1034
          19795	   1029
          19796	   1025
          19797	   1023
          19798	   1021
          19799	   1018
          19800	   1012
          19801	   1005
          19802	   1001
          19803	   1000
          19804	    998
          19805	    994
          19806	    990
          19807	    985
          19808	    979
          19809	    981
          19810	    978
          19811	    980
          19812	    975
          19813	    972
          19814	    971
          19815	    973
          19816	    974
          19817	    972
          19818	    974
          19819	    971
          19820	    967
          19821	    970
          19822	    971
          19823	    971
          19824	    971
          19825	    970
          19826	    969
          19827	    972
          19828	    973
          19829	    974
          19830	    974
          19831	    971
          19832	    967
          19833	    969
          19834	    973
          19835	    971
          19836	    973
          19837	    971
          19838	    971
          19839	    975
          19840	    973
          19841	    977
          19842	    973
          19843	    973
          19844	    972
          19845	    976
          19846	    978
          19847	    979
          19848	    978
          19849	    977
          19850	    975
          19851	    974
          19852	    978
          19853	    976
          19854	    977
          19855	    975
          19856	    975
          19857	    976
          19858	    977
          19859	    978
          19860	    975
          19861	    973
          19862	    973
          19863	    975
          19864	    977
          19865	    979
          19866	    977
          19867	    976
          19868	    973
          19869	    973
          19870	    974
          19871	    974
          19872	    971
          19873	    972
          19874	    969
          19875	    968
          19876	    971
          19877	    970
          19878	    969
          19879	    963
          19880	    962
          19881	    966
          19882	    967
          19883	    967
          19884	    966
          19885	    965
          19886	    960
          19887	    960
          19888	    964
          19889	    962
          19890	    961
          19891	    959
          19892	    959
          19893	    959
          19894	    961
          19895	    962
          19896	    960
          19897	    956
          19898	    955
          19899	    958
          19900	    961
          19901	    959
          19902	    957
          19903	    957
          19904	    956
          19905	    958
          19906	    958
          19907	    957
          19908	    958
          19909	    955
          19910	    954
          19911	    955
          19912	    958
          19913	    960
          19914	    957
          19915	    957
          19916	    958
          19917	    962
          19918	    968
          19919	    971
          19920	    971
          19921	    971
          19922	    972
          19923	    974
          19924	    975
          19925	    975
          19926	    975
          19927	    975
          19928	    978
          19929	    980
          19930	    978
          19931	    980
          19932	    984
          19933	    979
          19934	    978
          19935	    977
          19936	    973
          19937	    973
          19938	    971
          19939	    969
          19940	    967
          19941	    972
          19942	    973
          19943	    973
          19944	    971
          19945	    965
          19946	    964
          19947	    964
          19948	    961
          19949	    960
          19950	    955
          19951	    953
          19952	    950
          19953	    951
          19954	    950
          19955	    949
          19956	    949
          19957	    947
          19958	    944
          19959	    948
          19960	    946
          19961	    947
          19962	    944
          19963	    944
          19964	    943
          19965	    944
          19966	    946
          19967	    947
          19968	    946
          19969	    945
          19970	    943
          19971	    944
          19972	    946
          19973	    947
          19974	    944
          19975	    942
          19976	    941
          19977	    939
          19978	    929
          19979	    915
          19980	    906
          19981	    912
          19982	    923
          19983	    946
          19984	    980
          19985	   1041
          19986	   1119
          19987	   1197
          19988	   1274
          19989	   1340
          19990	   1386
          19991	   1395
          19992	   1363
          19993	   1279
          19994	   1155
          19995	   1039
          19996	    964
          19997	    924
          19998	    913
          19999	    920
          20000	    936
          20001	    958
          20002	    971
          20003	    969
          20004	    960
          20005	    951
          20006	    949
          20007	    950
          20008	    952
          20009	    948
          20010	    946
          20011	    942
          20012	    940
          20013	    939
          20014	    938
          20015	    938
          20016	    935
          20017	    933
          20018	    934
          20019	    937
          20020	    937
          20021	    936
          20022	    933
          20023	    931
          20024	    932
          20025	    932
          20026	    935
          20027	    936
          20028	    935
          20029	    934
          20030	    933
          20031	    934
          20032	    938
          20033	    938
          20034	    937
          20035	    936
          20036	    937
          20037	    937
          20038	    942
          20039	    942
          20040	    943
          20041	    943
          20042	    943
          20043	    942
          20044	    947
          20045	    949
          20046	    949
          20047	    949
          20048	    950
          20049	    953
          20050	    958
          20051	    960
          20052	    961
          20053	    961
          20054	    962
          20055	    968
          20056	    973
          20057	    974
          20058	    977
          20059	    975
          20060	    979
          20061	    987
          20062	    992
          20063	    997
          20064	   1000
          20065	   1002
          20066	   1004
          20067	   1008
          20068	   1015
          20069	   1018
          20070	   1022
          20071	   1022
          20072	   1026
          20073	   1030
          20074	   1035
          20075	   1035
          20076	   1036
          20077	   1038
          20078	   1037
          20079	   1042
          20080	   1045
          20081	   1046
          20082	   1043
          20083	   1043
          20084	   1042
          20085	   1042
          20086	   1042
          20087	   1041
          20088	   1036
          20089	   1031
          20090	   1027
          20091	   1025
          20092	   1024
          20093	   1018
          20094	   1011
          20095	   1005
          20096	   1000
          20097	    995
          20098	    994
          20099	    992
          20100	    985
          20101	    981
          20102	    978
          20103	    976
          20104	    973
          20105	    973
          20106	    971
          20107	    965
          20108	    962
          20109	    966
          20110	    967
          20111	    965
          20112	    963
          20113	    963
          20114	    960
          20115	    963
          20116	    964
          20117	    961
          20118	    961
          20119	    961
          20120	    959
          20121	    962
          20122	    965
          20123	    965
          20124	    963
          20125	    962
          20126	    963
          20127	    965
          20128	    965
          20129	    967
          20130	    966
          20131	    962
          20132	    963
          20133	    966
          20134	    968
          20135	    968
          20136	    965
          20137	    966
          20138	    968
          20139	    972
          20140	    972
          20141	    974
          20142	    970
          20143	    969
          20144	    967
          20145	    971
          20146	    973
          20147	    972
          20148	    971
          20149	    969
          20150	    969
          20151	    969
          20152	    972
          20153	    970
          20154	    968
          20155	    967
          20156	    966
          20157	    969
          20158	    969
          20159	    970
          20160	    969
          20161	    967
          20162	    964
          20163	    966
          20164	    967
          20165	    967
          20166	    966
          20167	    966
          20168	    963
          20169	    964
          20170	    965
          20171	    963
          20172	    959
          20173	    960
          20174	    959
          20175	    962
          20176	    962
          20177	    959
          20178	    959
          20179	    957
          20180	    956
          20181	    955
          20182	    955
          20183	    955
          20184	    956
          20185	    954
          20186	    954
          20187	    955
          20188	    954
          20189	    953
          20190	    953
          20191	    949
          20192	    952
          20193	    953
          20194	    955
          20195	    953
          20196	    953
          20197	    950
          20198	    948
          20199	    949
          20200	    951
          20201	    951
          20202	    950
          20203	    949
          20204	    949
          20205	    950
          20206	    952
          20207	    952
          20208	    951
          20209	    948
          20210	    950
          20211	    955
          20212	    961
          20213	    963
          20214	    965
          20215	    965
          20216	    963
          20217	    963
          20218	    966
          20219	    969
          20220	    968
          20221	    971
          20222	    970
          20223	    975
          20224	    974
          20225	    975
          20226	    972
          20227	    974
          20228	    972
          20229	    975
          20230	    975
          20231	    971
          20232	    969
          20233	    963
          20234	    961
          20235	    962
          20236	    965
          20237	    967
          20238	    966
          20239	    964
          20240	    963
          20241	    961
          20242	    960
          20243	    957
          20244	    951
          20245	    950
          20246	    947
          20247	    946
          20248	    948
          20249	    946
          20250	    943
          20251	    940
          20252	    939
          20253	    939
          20254	    942
          20255	    940
          20256	    939
          20257	    935
          20258	    936
          20259	    937
          20260	    941
          20261	    940
          20262	    941
          20263	    937
          20264	    937
          20265	    939
          20266	    940
          20267	    940
          20268	    940
          20269	    939
          20270	    940
          20271	    938
          20272	    937
          20273	    929
          20274	    917
          20275	    902
          20276	    898
          20277	    908
          20278	    925
          20279	    945
          20280	    977
          20281	   1038
          20282	   1118
          20283	   1202
          20284	   1280
          20285	   1348
          20286	   1393
          20287	   1404
          20288	   1383
          20289	   1321
          20290	   1221
          20291	   1107
          20292	   1006
          20293	    940
          20294	    914
          20295	    912
          20296	    922
          20297	    936
          20298	    956
          20299	    965
          20300	    963
          20301	    958
          20302	    952
          20303	    951
          20304	    950
          20305	    946
          20306	    943
          20307	    944
          20308	    943
          20309	    939
          20310	    936
          20311	    933
          20312	    933
          20313	    932
          20314	    933
          20315	    933
          20316	    935
          20317	    932
          20318	    928
          20319	    931
          20320	    932
          20321	    933
          20322	    932
          20323	    928
          20324	    930
          20325	    931
          20326	    936
          20327	    934
          20328	    934
          20329	    932
          20330	    931
          20331	    934
          20332	    935
          20333	    935
          20334	    935
          20335	    935
          20336	    935
          20337	    940
          20338	    941
          20339	    942
          20340	    940
          20341	    939
          20342	    939
          20343	    943
          20344	    947
          20345	    948
          20346	    949
          20347	    948
          20348	    948
          20349	    951
          20350	    955
          20351	    956
          20352	    955
          20353	    957
          20354	    960
          20355	    964
          20356	    969
          20357	    972
          20358	    973
          20359	    975
          20360	    978
          20361	    983
          20362	    989
          20363	    993
          20364	    997
          20365	    997
          20366	   1001
          20367	   1007
          20368	   1012
          20369	   1015
          20370	   1016
          20371	   1016
          20372	   1019
          20373	   1025
          20374	   1031
          20375	   1034
          20376	   1032
          20377	   1036
          20378	   1036
          20379	   1041
          20380	   1042
          20381	   1046
          20382	   1045
          20383	   1044
          20384	   1046
          20385	   1047
          20386	   1048
          20387	   1048
          20388	   1045
          20389	   1042
          20390	   1038
          20391	   1038
          20392	   1040
          20393	   1037
          20394	   1031
          20395	   1027
          20396	   1020
          20397	   1020
          20398	   1015
          20399	   1010
          20400	   1003
          20401	    996
          20402	    990
          20403	    989
          20404	    990
          20405	    985
          20406	    981
          20407	    975
          20408	    973
          20409	    972
          20410	    971
          20411	    972
          20412	    969
          20413	    964
          20414	    963
          20415	    966
          20416	    967
          20417	    966
          20418	    961
          20419	    961
          20420	    959
          20421	    963
          20422	    966
          20423	    966
          20424	    963
          20425	    962
          20426	    963
          20427	    963
          20428	    966
          20429	    963
          20430	    965
          20431	    964
          20432	    963
          20433	    968
          20434	    967
          20435	    968
          20436	    967
          20437	    966
          20438	    967
          20439	    967
          20440	    969
          20441	    971
          20442	    971
          20443	    971
          20444	    966
          20445	    970
          20446	    970
          20447	    972
          20448	    970
          20449	    970
          20450	    970
          20451	    972
          20452	    974
          20453	    974
          20454	    971
          20455	    970
          20456	    970
          20457	    969
          20458	    971
          20459	    971
          20460	    971
          20461	    969
          20462	    969
          20463	    969
          20464	    971
          20465	    970
          20466	    968
          20467	    967
          20468	    965
          20469	    965
          20470	    968
          20471	    967
          20472	    965
          20473	    963
          20474	    962
          20475	    963
          20476	    964
          20477	    963
          20478	    961
          20479	    957
          20480	    955
          20481	    958
          20482	    961
          20483	    961
          20484	    957
          20485	    954
          20486	    952
          20487	    953
          20488	    956
          20489	    959
          20490	    958
          20491	    954
          20492	    953
          20493	    953
          20494	    955
          20495	    954
          20496	    950
          20497	    950
          20498	    951
          20499	    953
          20500	    954
          20501	    953
          20502	    952
          20503	    950
          20504	    950
          20505	    951
          20506	    952
          20507	    953
          20508	    951
          20509	    949
          20510	    950
          20511	    951
          20512	    952
          20513	    950
          20514	    950
          20515	    949
          20516	    949
          20517	    949
          20518	    954
          20519	    949
          20520	    951
          20521	    953
          20522	    954
          20523	    959
          20524	    965
          20525	    967
          20526	    967
          20527	    961
          20528	    963
          20529	    966
          20530	    968
          20531	    969
          20532	    971
          20533	    969
          20534	    969
          20535	    971
          20536	    972
          20537	    974
          20538	    974
          20539	    972
          20540	    971
          20541	    968
          20542	    968
          20543	    966
          20544	    962
          20545	    960
          20546	    960
          20547	    966
          20548	    969
          20549	    966
          20550	    962
          20551	    957
          20552	    955
          20553	    956
          20554	    954
          20555	    954
          20556	    950
          20557	    946
          20558	    942
          20559	    941
          20560	    943
          20561	    941
          20562	    938
          20563	    937
          20564	    936
          20565	    938
          20566	    940
          20567	    941
          20568	    940
          20569	    939
          20570	    936
          20571	    940
          20572	    942
          20573	    941
          20574	    940
          20575	    937
          20576	    939
          20577	    939
          20578	    940
          20579	    939
          20580	    938
          20581	    925
          20582	    909
          20583	    900
          20584	    903
          20585	    914
          20586	    932
          20587	    960
          20588	   1017
          20589	   1098
          20590	   1179
          20591	   1260
          20592	   1328
          20593	   1373
          20594	   1393
          20595	   1378
          20596	   1312
          20597	   1196
          20598	   1068
          20599	    969
          20600	    923
          20601	    913
          20602	    918
          20603	    929
          20604	    945
          20605	    962
          20606	    964
          20607	    957
          20608	    953
          20609	    948
          20610	    944
          20611	    946
          20612	    944
          20613	    942
          20614	    938
          20615	    938
          20616	    933
          20617	    933
          20618	    936
          20619	    936
          20620	    937
          20621	    934
          20622	    932
          20623	    927
          20624	    929
          20625	    932
          20626	    933
          20627	    931
          20628	    932
          20629	    932
          20630	    931
          20631	    932
          20632	    934
          20633	    934
          20634	    934
          20635	    934
          20636	    935
          20637	    934
          20638	    936
          20639	    936
          20640	    937
          20641	    932
          20642	    932
          20643	    937
          20644	    941
          20645	    940
          20646	    941
          20647	    940
          20648	    940
          20649	    943
          20650	    946
          20651	    944
          20652	    946
          20653	    944
          20654	    949
          20655	    952
          20656	    955
          20657	    956
          20658	    957
          20659	    959
          20660	    959
          20661	    965
          20662	    968
          20663	    972
          20664	    971
          20665	    974
          20666	    974
          20667	    982
          20668	    986
          20669	    990
          20670	    990
          20671	    994
          20672	    996
          20673	   1002
          20674	   1006
          20675	   1011
          20676	   1011
          20677	   1013
          20678	   1015
          20679	   1022
          20680	   1024
          20681	   1024
          20682	   1026
          20683	   1029
          20684	   1029
          20685	   1035
          20686	   1037
          20687	   1037
          20688	   1038
          20689	   1041
          20690	   1039
          20691	   1041
          20692	   1044
          20693	   1044
          20694	   1040
          20695	   1037
          20696	   1034
          20697	   1035
          20698	   1037
          20699	   1033
          20700	   1030
          20701	   1022
          20702	   1020
          20703	   1016
          20704	   1015
          20705	   1009
          20706	   1003
          20707	    999
          20708	    993
          20709	    992
          20710	    989
          20711	    987
          20712	    983
          20713	    979
          20714	    979
          20715	    978
          20716	    979
          20717	    974
          20718	    971
          20719	    968
          20720	    966
          20721	    967
          20722	    970
          20723	    968
          20724	    969
          20725	    967
          20726	    967
          20727	    967
          20728	    969
          20729	    968
          20730	    966
          20731	    966
          20732	    965
          20733	    968
          20734	    971
          20735	    970
          20736	    966
          20737	    968
          20738	    968
          20739	    971
          20740	    974
          20741	    973
          20742	    971
          20743	    971
          20744	    971
          20745	    971
          20746	    972
          20747	    972
          20748	    972
          20749	    973
          20750	    970
          20751	    973
          20752	    975
          20753	    975
          20754	    977
          20755	    972
          20756	    972
          20757	    973
          20758	    974
          20759	    974
          20760	    976
          20761	    973
          20762	    975
          20763	    975
          20764	    974
          20765	    974
          20766	    970
          20767	    970
          20768	    971
          20769	    971
          20770	    974
          20771	    971
          20772	    971
          20773	    969
          20774	    965
          20775	    968
          20776	    970
          20777	    968
          20778	    964
          20779	    965
          20780	    962
          20781	    965
          20782	    965
          20783	    963
          20784	    963
          20785	    962
          20786	    961
          20787	    962
          20788	    962
          20789	    960
          20790	    958
          20791	    955
          20792	    955
          20793	    954
          20794	    959
          20795	    958
          20796	    958
          20797	    955
          20798	    954
          20799	    956
          20800	    955
          20801	    955
          20802	    955
          20803	    952
          20804	    954
          20805	    953
          20806	    955
          20807	    954
          20808	    956
          20809	    953
          20810	    951
          20811	    951
          20812	    955
          20813	    955
          20814	    955
          20815	    955
          20816	    952
          20817	    953
          20818	    956
          20819	    954
          20820	    953
          20821	    955
          20822	    959
          20823	    963
          20824	    968
          20825	    969
          20826	    969
          20827	    969
          20828	    968
          20829	    972
          20830	    974
          20831	    976
          20832	    975
          20833	    975
          20834	    975
          20835	    974
          20836	    977
          20837	    978
          20838	    977
          20839	    977
          20840	    976
          20841	    976
          20842	    974
          20843	    968
          20844	    966
          20845	    964
          20846	    964
          20847	    968
          20848	    971
          20849	    973
          20850	    967
          20851	    963
          20852	    959
          20853	    958
          20854	    959
          20855	    956
          20856	    952
          20857	    952
          20858	    950
          20859	    950
          20860	    949
          20861	    946
          20862	    945
          20863	    943
          20864	    943
          20865	    944
          20866	    947
          20867	    947
          20868	    945
          20869	    943
          20870	    941
          20871	    944
          20872	    946
          20873	    945
          20874	    945
          20875	    943
          20876	    941
          20877	    944
          20878	    945
          20879	    945
          20880	    941
          20881	    930
          20882	    917
          20883	    911
          20884	    917
          20885	    928
          20886	    946
          20887	    978
          20888	   1035
          20889	   1114
          20890	   1194
          20891	   1264
          20892	   1327
          20893	   1370
          20894	   1387
          20895	   1369
          20896	   1309
          20897	   1206
          20898	   1096
          20899	   1005
          20900	    948
          20901	    921
          20902	    923
          20903	    933
          20904	    954
          20905	    968
          20906	    973
          20907	    965
          20908	    959
          20909	    953
          20910	    952
          20911	    951
          20912	    951
          20913	    950
          20914	    948
          20915	    945
          20916	    942
          20917	    940
          20918	    937
          20919	    939
          20920	    939
          20921	    940
          20922	    940
          20923	    938
          20924	    935
          20925	    938
          20926	    940
          20927	    938
          20928	    936
          20929	    935
          20930	    938
          20931	    938
          20932	    941
          20933	    940
          20934	    938
          20935	    935
          20936	    937
          20937	    939
          20938	    942
          20939	    942
          20940	    941
          20941	    941
          20942	    942
          20943	    944
          20944	    946
          20945	    946
          20946	    946
          20947	    943
          20948	    941
          20949	    947
          20950	    949
          20951	    949
          20952	    952
          20953	    951
          20954	    950
          20955	    954
          20956	    960
          20957	    959
          20958	    959
          20959	    959
          20960	    960
          20961	    966
          20962	    969
          20963	    971
          20964	    974
          20965	    973
          20966	    975
          20967	    980
          20968	    985
          20969	    987
          20970	    990
          20971	    992
          20972	    996
          20973	   1001
          20974	   1007
          20975	   1010
          20976	   1012
          20977	   1013
          20978	   1013
          20979	   1021
          20980	   1025
          20981	   1029
          20982	   1027
          20983	   1030
          20984	   1029
          20985	   1034
          20986	   1037
          20987	   1040
          20988	   1041
          20989	   1043
          20990	   1042
          20991	   1044
          20992	   1048
          20993	   1047
          20994	   1048
          20995	   1045
          20996	   1042
          20997	   1044
          20998	   1043
          20999	   1043
          21000	   1037
          21001	   1034
          21002	   1030
          21003	   1028
          21004	   1026
          21005	   1021
          21006	   1015
          21007	   1007
          21008	   1005
          21009	   1003
          21010	   1001
          21011	    997
          21012	    992
          21013	    987
          21014	    983
          21015	    983
          21016	    983
          21017	    981
          21018	    978
          21019	    976
          21020	    975
          21021	    976
          21022	    976
          21023	    976
          21024	    975
          21025	    971
          21026	    970
          21027	    972
          21028	    977
          21029	    975
          21030	    973
          21031	    973
          21032	    971
          21033	    973
          21034	    977
          21035	    975
          21036	    975
          21037	    974
          21038	    974
          21039	    974
          21040	    978
          21041	    977
          21042	    976
          21043	    975
          21044	    975
          21045	    978
          21046	    981
          21047	    981
          21048	    981
          21049	    981
          21050	    979
          21051	    979
          21052	    983
          21053	    980
          21054	    982
          21055	    981
          21056	    982
          21057	    982
          21058	    983
          21059	    983
          21060	    982
          21061	    981
          21062	    981
          21063	    980
          21064	    979
          21065	    980
          21066	    981
          21067	    977
          21068	    979
          21069	    978
          21070	    979
          21071	    980
          21072	    977
          21073	    976
          21074	    977
          21075	    973
          21076	    976
          21077	    977
          21078	    975
          21079	    971
          21080	    971
          21081	    971
          21082	    972
          21083	    970
          21084	    971
          21085	    967
          21086	    967
          21087	    968
          21088	    968
          21089	    966
          21090	    964
          21091	    963
          21092	    962
          21093	    965
          21094	    967
          21095	    965
          21096	    961
          21097	    962
          21098	    960
          21099	    961
          21100	    962
          21101	    963
          21102	    960
          21103	    960
          21104	    956
          21105	    960
          21106	    959
          21107	    959
          21108	    958
          21109	    958
          21110	    958
          21111	    958
          21112	    962
          21113	    959
          21114	    957
          21115	    957
          21116	    958
          21117	    959
          21118	    963
          21119	    962
          21120	    964
          21121	    961
          21122	    965
          21123	    970
          21124	    973
          21125	    976
          21126	    973
          21127	    976
          21128	    973
          21129	    976
          21130	    978
          21131	    981
          21132	    981
          21133	    983
          21134	    983
          21135	    981
          21136	    983
          21137	    985
          21138	    986
          21139	    984
          21140	    983
          21141	    982
          21142	    982
          21143	    979
          21144	    976
          21145	    971
          21146	    970
          21147	    972
          21148	    976
          21149	    978
          21150	    977
          21151	    973
          21152	    970
          21153	    966
          21154	    966
          21155	    962
          21156	    963
          21157	    958
          21158	    957
          21159	    957
          21160	    957
          21161	    959
          21162	    956
          21163	    951
          21164	    947
          21165	    949
          21166	    948
          21167	    951
          21168	    948
          21169	    946
          21170	    947
          21171	    949
          21172	    950
          21173	    950
          21174	    948
          21175	    945
          21176	    946
          21177	    947
          21178	    947
          21179	    949
          21180	    948
          21181	    949
          21182	    946
          21183	    948
          21184	    944
          21185	    937
          21186	    922
          21187	    910
          21188	    903
          21189	    911
          21190	    924
          21191	    939
          21192	    959
          21193	    994
          21194	   1056
          21195	   1135
          21196	   1210
          21197	   1277
          21198	   1339
          21199	   1386
          21200	   1406
          21201	   1405
          21202	   1375
          21203	   1300
          21204	   1191
          21205	   1082
          21206	    996
          21207	    945
          21208	    928
          21209	    926
          21210	    931
          21211	    946
          21212	    963
          21213	    976
          21214	    976
          21215	    969
          21216	    962
          21217	    956
          21218	    953
          21219	    954
          21220	    958
          21221	    955
          21222	    952
          21223	    948
          21224	    943
          21225	    944
          21226	    943
          21227	    943
          21228	    941
          21229	    939
          21230	    939
          21231	    940
          21232	    940
          21233	    941
          21234	    940
          21235	    937
          21236	    936
          21237	    937
          21238	    941
          21239	    938
          21240	    938
          21241	    937
          21242	    936
          21243	    937
          21244	    938
          21245	    938
          21246	    936
          21247	    935
          21248	    936
          21249	    940
          21250	    942
          21251	    944
          21252	    944
          21253	    943
          21254	    944
          21255	    947
          21256	    946
          21257	    950
          21258	    948
          21259	    948
          21260	    950
          21261	    950
          21262	    954
          21263	    955
          21264	    955
          21265	    955
          21266	    956
          21267	    958
          21268	    960
          21269	    963
          21270	    968
          21271	    966
          21272	    968
          21273	    973
          21274	    975
          21275	    978
          21276	    980
          21277	    979
          21278	    986
          21279	    990
          21280	    995
          21281	    999
          21282	    999
          21283	   1002
          21284	   1004
          21285	   1011
          21286	   1017
          21287	   1018
          21288	   1021
          21289	   1025
          21290	   1026
          21291	   1029
          21292	   1035
          21293	   1036
          21294	   1040
          21295	   1039
          21296	   1039
          21297	   1043
          21298	   1046
          21299	   1047
          21300	   1049
          21301	   1051
          21302	   1050
          21303	   1053
          21304	   1054
          21305	   1052
          21306	   1051
          21307	   1048
          21308	   1046
          21309	   1046
          21310	   1045
          21311	   1040
          21312	   1037
          21313	   1031
          21314	   1025
          21315	   1021
          21316	   1019
          21317	   1014
          21318	   1010
          21319	   1004
          21320	   1000
          21321	    997
          21322	    993
          21323	    990
          21324	    985
          21325	    982
          21326	    980
          21327	    980
          21328	    979
          21329	    976
          21330	    974
          21331	    973
          21332	    972
          21333	    972
          21334	    971
          21335	    971
          21336	    969
          21337	    970
          21338	    969
          21339	    970
          21340	    971
          21341	    972
          21342	    972
          21343	    969
          21344	    970
          21345	    971
          21346	    975
          21347	    975
          21348	    975
          21349	    972
          21350	    971
          21351	    975
          21352	    976
          21353	    974
          21354	    975
          21355	    976
          21356	    976
          21357	    977
          21358	    979
          21359	    982
          21360	    980
          21361	    979
          21362	    976
          21363	    979
          21364	    980
          21365	    983
          21366	    979
          21367	    978
          21368	    976
          21369	    978
          21370	    979
          21371	    981
          21372	    978
          21373	    979
          21374	    978
          21375	    979
          21376	    980
          21377	    980
          21378	    979
          21379	    978
          21380	    975
          21381	    976
          21382	    977
          21383	    978
          21384	    978
          21385	    974
          21386	    973
          21387	    975
          21388	    977
          21389	    976
          21390	    975
          21391	    972
          21392	    970
          21393	    972
          21394	    974
          21395	    973
          21396	    972
          21397	    970
          21398	    969
          21399	    967
          21400	    969
          21401	    969
          21402	    966
          21403	    967
          21404	    964
          21405	    967
          21406	    967
          21407	    966
          21408	    965
          21409	    962
          21410	    960
          21411	    962
          21412	    963
          21413	    962
          21414	    962
          21415	    960
          21416	    959
          21417	    961
          21418	    962
          21419	    961
          21420	    958
          21421	    958
          21422	    958
          21423	    959
          21424	    963
          21425	    961
          21426	    960
          21427	    956
          21428	    957
          21429	    958
          21430	    961
          21431	    960
          21432	    960
          21433	    960
          21434	    959
          21435	    962
          21436	    965
          21437	    963
          21438	    965
          21439	    967
          21440	    971
          21441	    975
          21442	    977
          21443	    978
          21444	    975
          21445	    976
          21446	    978
          21447	    977
          21448	    983
          21449	    984
          21450	    981
          21451	    981
          21452	    979
          21453	    981
          21454	    984
          21455	    987
          21456	    985
          21457	    980
          21458	    979
          21459	    975
          21460	    975
          21461	    972
          21462	    970
          21463	    969
          21464	    971
          21465	    976
          21466	    978
          21467	    976
          21468	    968
          21469	    967
          21470	    965
          21471	    964
          21472	    964
          21473	    964
          21474	    960
          21475	    956
          21476	    955
          21477	    955
          21478	    954
          21479	    952
          21480	    949
          21481	    947
          21482	    947
          21483	    951
          21484	    951
          21485	    950
          21486	    948
          21487	    946
          21488	    947
          21489	    948
          21490	    950
          21491	    949
          21492	    949
          21493	    948
          21494	    946
          21495	    947
          21496	    949
          21497	    949
          21498	    947
          21499	    947
          21500	    944
          21501	    945
          21502	    941
          21503	    934
          21504	    918
          21505	    907
          21506	    906
          21507	    918
          21508	    931
          21509	    946
          21510	    977
          21511	   1026
          21512	   1095
          21513	   1171
          21514	   1242
          21515	   1311
          21516	   1364
          21517	   1396
          21518	   1400
          21519	   1375
          21520	   1311
          21521	   1211
          21522	   1097
          21523	   1003
          21524	    945
          21525	    924
          21526	    922
          21527	    928
          21528	    938
          21529	    956
          21530	    968
          21531	    968
          21532	    965
          21533	    959
          21534	    957
          21535	    954
          21536	    953
          21537	    952
          21538	    952
          21539	    951
          21540	    945
          21541	    941
          21542	    938
          21543	    941
          21544	    943
          21545	    945
          21546	    941
          21547	    938
          21548	    937
          21549	    935
          21550	    939
          21551	    938
          21552	    938
